,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,Timestamp
0,1,Bitcoin,BTC,bitcoin,11018,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19692106.0,19692106.0,False,,1,,,,2024-04-30T08:08:00.000Z,63186.29119150346,25158187755.761395,20.7242,-0.3088098,1.33162621,-4.50171244,-10.13572839,2.86639294,47.1224435,1244271143889.9524,53.491,1326912115021.57,,2024-04-30T08:08:00.000Z,,,,,,2024-04-30 08:08:53.369364
1,1027,Ethereum,ETH,ethereum,8880,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,122056395.21775669,122056395.21775669,True,,2,,,,2024-04-30T08:07:00.000Z,3160.397691322556,12746855480.320396,-3.0892,-0.31122375,-0.76406477,-0.01299023,-12.89595058,-6.19896471,35.13892314,385746749657.3517,16.5704,385746749657.35,,2024-04-30T08:07:00.000Z,,,,,,2024-04-30 08:08:53.369364
2,825,Tether USDt,USDT,tether,84387,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,110643229581.36777,113086550461.5959,True,,3,,,,2024-04-30T08:07:00.000Z,1.0001946065009608,46755420184.84927,13.9171,0.02223732,0.02440769,-0.03842659,0.01655624,0.00202596,0.05225675,110664761473.1316,4.7538,113108557839.49,,2024-04-30T08:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-30 08:08:53.369364
3,1839,BNB,BNB,bnb,2153,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147587846.82669172,147587846.82669172,False,,4,,,,2024-04-30T08:07:00.000Z,598.4446961154235,893758034.7237194,8.8223,-0.52285636,1.9718497,-0.42303099,-1.31323475,48.19934239,94.98608948,88323164144.5292,3.7941,88323164144.53,,2024-04-30T08:07:00.000Z,,,,,,2024-04-30 08:08:53.369364
4,5426,Solana,SOL,solana,655,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,447321591.9639788,574911541.7557379,True,,5,,,,2024-04-30T08:07:00.000Z,135.41429495762333,2527737249.4731836,29.4764,-0.32362082,0.30161518,-12.01638644,-31.25117737,2.50776242,33.25171604,60573737995.123856,2.602,77851241089.85,,2024-04-30T08:07:00.000Z,,,,,,2024-04-30 08:08:53.369364
5,3408,USDC,USDC,usd-coin,18759,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,33349867121.148773,33349867121.148773,False,,6,,,,2024-04-30T08:07:00.000Z,1.0003165478819365,6138909952.648612,31.5162,0.02200454,0.02859252,0.0124173,0.04187719,0.04969185,0.00402127,33360423950.948837,1.433,33360423950.95,,2024-04-30T08:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-30 08:08:53.369364
6,52,XRP,XRP,xrp,1307,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55235913166.0,99987652657.0,False,,7,,,,2024-04-30T08:08:00.000Z,0.5103254011562733,992143651.7554334,13.3169,-0.61976145,1.61055799,-7.31686701,-18.70479233,-12.81710478,0.10511914,28188289544.67203,1.2109,51032540115.63,,2024-04-30T08:08:00.000Z,,,,,,2024-04-30 08:08:53.369364
7,74,Dogecoin,DOGE,dogecoin,958,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144095246383.70526,144095246383.70526,True,,8,,,,2024-04-30T08:08:00.000Z,0.14229960630818825,940679791.179685,21.7618,-0.39077366,0.69333376,-9.74946208,-31.06165664,19.78024788,78.46883908,20504696831.282646,0.8808,20504696831.28,,2024-04-30T08:08:00.000Z,,,,,,2024-04-30 08:08:53.369364
8,11419,Toncoin,TON,toncoin,304,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3472668672.564878,5105932466.036763,True,,9,3414166606.0,18345143827.838524,,2024-04-30T08:07:00.000Z,5.373242124622469,123571766.55881087,1.8208,0.00051541,2.13705529,-3.01195016,4.2906201,97.11522093,157.05147765,18659489596.282394,0.8015,27435411411.99,,2024-04-30T08:07:00.000Z,,,,,,2024-04-30 08:08:53.369364
9,2010,Cardano,ADA,cardano,1157,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35643139069.372,36841202420.119,False,,10,,,,2024-04-30T08:07:00.000Z,0.4526380503242089,277319966.8020419,1.0713,-0.50542253,0.48740702,-11.11366747,-30.46228447,-31.99129966,-11.55599431,16133440975.79518,0.693,20368712264.59,,2024-04-30T08:07:00.000Z,,,,,,2024-04-30 08:08:53.369364
10,5994,Shiba Inu,SHIB,shiba-inu,802,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,,11,,,,2024-04-30T08:07:00.000Z,2.3845984936066154e-05,502097684.5241602,17.9654,-0.58696516,1.47670747,-10.02534619,-21.97788696,87.78846758,161.59462497,14052186413.222729,0.6036,14058020945.77,,2024-04-30T08:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-04-30 08:08:53.369364
11,5805,Avalanche,AVAX,avalanche,719,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,379123404.4827314,437813044.4827314,False,,12,,,,2024-04-30T08:07:00.000Z,34.74413244294425,450828235.0003122,67.4732,-0.44413014,4.6316404,-9.28272007,-35.8180774,-17.425299,-0.5381903,13172313777.567944,0.5658,24868068288.8,,2024-04-30T08:07:00.000Z,,,,,,2024-04-30 08:08:53.369364
12,1958,TRON,TRX,tron,972,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87549522670.73059,87549545300.25525,True,,13,71659659264.0,8644510361.949095,,2024-04-30T08:07:00.000Z,0.1206328700238724,344585873.13475055,21.839,0.1151708,1.73994997,7.43051735,-1.39500795,-14.38348488,6.62164606,10561350188.990313,0.4537,10561352918.85,,2024-04-30T08:07:00.000Z,,,,,,2024-04-30 08:08:53.369364
13,6636,Polkadot,DOT,polkadot-new,753,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,,,,2024-04-30T08:08:00.000Z,6.5512413427286535,163798834.2883304,20.0314,-0.61728791,-0.24779004,-11.04465945,-31.4725309,-21.52595825,-4.44456926,9420379968.49758,0.4047,9420379968.5,,2024-04-30T08:08:00.000Z,,,,,,2024-04-30 08:08:53.369364
14,1831,Bitcoin Cash,BCH,bitcoin-cash,883,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19699178.125,19699178.125,False,,15,,,,2024-04-30T08:07:00.000Z,460.3702510900705,308317415.6322417,11.7143,-0.89086439,1.03781505,-9.49389084,-22.28952223,47.22947985,94.46515247,9068915579.674274,0.3896,9667775272.89,,2024-04-30T08:07:00.000Z,,,,,,2024-04-30 08:08:53.369364
0,1,Bitcoin,BTC,bitcoin,11018,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19692106.0,19692106.0,False,,1,,,,2024-04-30T08:38:00.000Z,62342.681758073624,25734028290.450428,22.7053,-1.66674762,0.02182662,-5.67087504,-11.46495363,0.40659774,45.0713018,1227658697504.2522,53.3938,1309196316919.55,,2024-04-30T08:38:00.000Z,,,,,,2024-04-30 08:38:53.873971
1,1027,Ethereum,ETH,ethereum,8880,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,122056395.21775669,122056395.21775669,True,,2,,,,2024-04-30T08:37:00.000Z,3118.2642489440323,12946926524.805462,-2.3952,-1.54782424,-1.65498252,-1.42574731,-14.10034851,-8.75894844,33.35272542,380604093562.51404,16.4938,380604093562.51,,2024-04-30T08:37:00.000Z,,,,,,2024-04-30 08:38:53.873971
2,825,Tether USDt,USDT,tether,84388,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,110643229581.36777,113086550461.5959,True,,3,,,,2024-04-30T08:37:00.000Z,0.9997943211740175,47416797464.52591,14.6102,-0.02099742,-0.00601074,-0.10390649,-0.02656028,-0.08468152,0.01099178,110620472611.80455,4.7938,113063290952.66,,2024-04-30T08:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-30 08:38:53.873971
3,1839,BNB,BNB,bnb,2153,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147587846.82669172,147587846.82669172,False,,4,,,,2024-04-30T08:37:00.000Z,591.1488198412726,912775620.9471079,10.5026,-1.85450608,0.86794734,-1.79866269,-2.45908413,45.93902055,92.38860323,87246381474.51332,3.7886,87246381474.51,,2024-04-30T08:37:00.000Z,,,,,,2024-04-30 08:38:53.873971
4,5426,Solana,SOL,solana,655,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,447321591.9639788,574911541.7557379,True,,5,,,,2024-04-30T08:37:00.000Z,133.21332467909474,2576532454.8130097,32.0716,-1.83727249,-0.87527614,-13.51696035,-32.18908442,1.01764579,31.31517488,59589196466.267044,2.5823,76585877873.67,,2024-04-30T08:37:00.000Z,,,,,,2024-04-30 08:38:53.873971
5,3408,USDC,USDC,usd-coin,18760,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,33349867121.148773,33349867121.148773,False,,6,,,,2024-04-30T08:37:00.000Z,0.9998799791341766,6207150575.723258,32.1376,-0.02627964,-0.0073987,-0.05189264,-0.01522974,-0.01903711,-0.03655474,33345864441.221798,1.4451,33345864441.22,,2024-04-30T08:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-30 08:38:53.873971
6,52,XRP,XRP,xrp,1307,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55235913166.0,99987652657.0,False,,7,,,,2024-04-30T08:38:00.000Z,0.5039872953444322,1003719179.3175147,11.6335,-1.60079876,0.44019316,-8.09091125,-19.82686598,-14.39268345,-1.13656231,27838198482.412254,1.2064,50398729534.44,,2024-04-30T08:38:00.000Z,,,,,,2024-04-30 08:38:53.873971
7,74,Dogecoin,DOGE,dogecoin,958,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144095246383.70526,144095246383.70526,True,,8,,,,2024-04-30T08:38:00.000Z,0.14043437001199482,948917365.4835771,21.1707,-1.37314684,-0.08407436,-10.9889502,-32.07221859,16.19432306,75.96628283,20235925147.618824,0.8801,20235925147.62,,2024-04-30T08:38:00.000Z,,,,,,2024-04-30 08:38:53.873971
8,11419,Toncoin,TON,toncoin,305,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3472668672.564878,5105932466.036763,True,,9,3414166606.0,18112529122.29805,,2024-04-30T08:37:00.000Z,5.305109917737286,126986870.21864927,4.5154,-0.96523936,1.61761882,-3.82671888,3.07771333,96.84674385,152.91866507,18422889015.83951,0.8,27087532964.87,,2024-04-30T08:37:00.000Z,,,,,,2024-04-30 08:38:53.873971
9,2010,Cardano,ADA,cardano,1157,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35643139069.372,36841202420.119,False,,10,,,,2024-04-30T08:37:00.000Z,0.44749079783900475,279468643.44007194,1.2553,-1.39055364,-0.50668871,-13.98725092,-31.27524382,-33.31167733,-12.46069872,15949976739.63988,0.6912,20137085902.76,,2024-04-30T08:37:00.000Z,,,,,,2024-04-30 08:38:53.873971
10,5994,Shiba Inu,SHIB,shiba-inu,802,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,,11,,,,2024-04-30T08:37:00.000Z,2.377436291173648e-05,537282773.1709398,24.9409,-0.55160571,1.93881486,-10.52368566,-22.43596473,85.10673004,161.16086121,14009980312.704283,0.6071,14015797321.08,,2024-04-30T08:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-04-30 08:38:53.873971
11,5805,Avalanche,AVAX,avalanche,719,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,379123404.4827314,437813044.4827314,False,,12,,,,2024-04-30T08:37:00.000Z,34.0796946849851,453374803.2291845,66.4134,-2.10989275,3.39536463,-10.95632243,-37.00646304,-19.53940774,-2.21875686,12920409872.703598,0.5593,24392497814.69,,2024-04-30T08:37:00.000Z,,,,,,2024-04-30 08:38:53.873971
12,1958,TRON,TRX,tron,972,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87549522670.73059,87549545300.25525,True,,13,71659659264.0,8598054333.876724,,2024-04-30T08:37:00.000Z,0.11998458298832813,347705425.2088388,21.2409,-0.52221462,1.28823365,6.93260952,-1.91944688,-14.96060192,5.78711417,10504592968.47479,0.4552,10504595683.67,,2024-04-30T08:37:00.000Z,,,,,,2024-04-30 08:38:53.873971
13,6636,Polkadot,DOT,polkadot-new,753,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,,,,2024-04-30T08:38:00.000Z,6.452013805214392,164211403.6225694,17.6735,-1.87962428,-1.15680923,-12.85478228,-32.57319743,-23.26265223,-5.98104016,9277695390.442736,0.4021,9277695390.44,,2024-04-30T08:38:00.000Z,,,,,,2024-04-30 08:38:53.873971
14,1831,Bitcoin Cash,BCH,bitcoin-cash,883,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19699178.125,19699178.125,False,,15,,,,2024-04-30T08:37:00.000Z,453.34697138395046,306933228.4650977,9.9706,-1.66970478,-0.26815384,-10.96765848,-23.75322252,43.18831829,91.57871581,8930562741.721718,0.3866,9520286399.06,,2024-04-30T08:37:00.000Z,,,,,,2024-04-30 08:38:53.873971
0,1,Bitcoin,BTC,bitcoin,11018,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19692106.0,19692106.0,False,,1,,,,2024-04-30T09:08:00.000Z,61954.2523531077,26885664002.36815,28.3415,-1.94985149,-0.56953043,-6.48061946,-11.78212763,-0.2788041,44.49643045,1220009704488.1462,53.5285,1301039299415.26,,2024-04-30T09:08:00.000Z,,,,,,2024-04-30 09:08:54.128382
1,1027,Ethereum,ETH,ethereum,8880,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,122056395.21775669,122056395.21775669,True,,2,,,,2024-04-30T09:07:00.000Z,3065.5625981454136,13696654909.532743,2.8703,-3.0007329,-3.05717285,-3.29497364,-15.17328002,-10.55186189,31.43483198,374171520044.00964,16.4362,374171520044.01,,2024-04-30T09:07:00.000Z,,,,,,2024-04-30 09:08:54.128382
2,825,Tether USDt,USDT,tether,84389,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,110643229581.36777,113086550461.5959,True,,3,,,,2024-04-30T09:07:00.000Z,0.9997339240362885,49533874296.33282,19.3222,-0.04605928,-0.03555003,-0.0581287,-0.04430433,-0.07826851,-0.03264718,110613790077.42874,4.8589,113056460848.7,,2024-04-30T09:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-30 09:08:54.128382
3,1839,BNB,BNB,bnb,2153,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147587846.82669172,147587846.82669172,False,,4,,,,2024-04-30T09:07:00.000Z,588.257414016637,953427585.3350972,14.7803,-1.70229299,0.41000288,-2.76574438,-2.61311508,44.21792817,91.77307709,86819645114.55319,3.8136,86819645114.55,,2024-04-30T09:07:00.000Z,,,,,,2024-04-30 09:08:54.128382
4,5426,Solana,SOL,solana,655,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,447321591.9639788,574911541.7557379,True,,5,,,,2024-04-30T09:07:00.000Z,131.24174789736605,2706261645.3003545,40.28,-3.08131949,-2.57541278,-14.84593582,-33.28906303,-1.31031058,30.303361,58707267601.58495,2.5788,75452395626.39,,2024-04-30T09:07:00.000Z,,,,,,2024-04-30 09:08:54.128382
5,3408,USDC,USDC,usd-coin,18761,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,33349867121.148773,33349867121.148773,False,,6,,,,2024-04-30T09:07:00.000Z,0.9999258656737839,6428385922.254169,36.2683,-0.03905586,-0.02433658,-0.00432299,-0.01166337,-0.00122791,-0.07230307,33347394751.220352,1.4648,33347394751.22,,2024-04-30T09:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-30 09:08:54.128382
